tier,leagueId,queue,name,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,puuid,profileIconId,revisionDate,summonerLevel
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,CWJAX11c9nO_DrzRU4y0BOUl2ws8HseIzGtBFpad14pme930tuYZE1eBmQ,cxzqweasd,0,I,37,40,False,False,True,True,lkkIglw6oWOAUnvWLD8FcWA74sj5PKNuDG2nor4uNheMEl6QnWMX4lE6,uglOURcPrhoNo4glKueIzGFHEYy-Wmoa0ce3PbGi3sBhBYqk8pZg-29iGowzp_PTV9nHiaMnz3yt-A,29,1641462326000,95
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,xaLu3zZRv3Ve9BK6ThtyRza-rBETs8k-2UPv-Gc-q8Og6YI,Taidimantou,19,I,50,40,False,False,True,False,QEGM5fxj8tnHRqVvz_BMWH1s7b9PwCEzFFuU0PqY3Pgpky4,-Ln20m0iRQpeu94qMkKSEpj6AWabgobxRPBCyaP6EFW5E2sTLu1jC6HWixTsGfULssytAE_rTqeUPg,3378,1642252317609,340
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,dOMPt50k72bzgDJ191uAmA8MbdaHyHl2AXxNRC2UDOrekF5hNQwT-d9SFA,자신감이 곧 실력,19,I,30,24,False,False,True,True,p3dZ7b3sscHHysFokz9sWJ_7HxnjWiAcjy0R5cWFZPAX_GnY2G0ROEK0,6L7ZIfXPYcpnizsGtuZxWBMoy-WUFT-U7bvgCvlZggsiuV_bXx1s9lwDIdFhfpVUvIuMX1HwLMRZzg,23,1641880658000,84
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,S-Ktl9dRld3sggtNi2rRQaMmNNIOYwzbhptLsDhFeC2uMsg,미드구리,0,I,54,46,False,False,True,False,5AeW25AUs67mzxulSsjt-fIMRdwRKkGUoH4xkDlRKChYhsIYvgBK0ZOw,Cz2o8qsPBDAUKnl043ptngMtwOPgdKcCsE2RO_9-fMAY1EjoFBJTs-Ps-GhT3dXALgbhukgjgsIlvA,5212,1642250438146,337
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,LxUB_HFKuUxpQhiQe_N95yZD_UzKVS4m2B0teGRWcGF1_8o,한정된시간속여행,73,I,62,49,False,False,True,True,IygdtjRNJoz6bz0jCHGnnRCI94IGt8VK6vG6GoVMjBU9Ixw,KaqpD_d9j9xTWqB8Q0eY4t_ypjdxC2xkKSIYvw6T9vrZLKvcpFCXjtuGoRh21qswxr2_fUjoDXqgzA,3864,1641727420604,462
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,y01xRGRTd7ndDPhUMUXk_eNzVSI3FoF0yJbfqOuOE341UlU,Chain of light,191,I,80,69,False,False,True,False,leqg2rUlBWLWHxWdSxEdRLOdhDTlAbxsuZ8QtFDs4GZGaPY,EQ9jRG5GV-L1-bMjnR_D0wTwcxVutuc_DvFl3LYv0gzP3GZtUc6uFcDjY675yoQCSoqQCfGIxzvaFA,3495,1641371455780,449
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,61FbkwiKmYnAIzWyAwZ_vl4QT2fX-d4mhNSbcF9P0Tv9jm9-,jg game wait me,1,I,56,40,False,False,True,False,LQ3WEkjd0Kj9ETBJmgfNFxTHdm8gTvASGw3BxA6Zrr7ZDwh2orRnqIoM,KmSg82hlmqpmz_hFmS-H5ahAITrpene4_SsGzam-mXb_ss_kfAHMWPx1s7m5MJoZe9gwAARaKQZCOw,4928,1642073309997,92
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,q-chpE5hzfXBQIgjNibow4R05aTFkcUHjsZVaxbXIXXwxVU,Listo,77,I,55,44,False,False,True,True,vdENigLvkh9-6fPxDn7JP7Ah8VrjGXSLNsij5kGUyJfUzwsyUYV02XVs,DCTewIxVu20aYW_6xGADFiILCeASeQCLvHvVXP_bRXgGksi7pRfdbuPtMLRQVZFQ8Qlfq8GDMnFGCg,4071,1641819382237,533
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,wqGe0C1see7T6so8VYyOcaPnYyKokU0Ggcr8FKUnGHKXL7M,Akeboshi,1,I,53,44,False,False,True,True,frqbn4u8EFHrRaFFy5qLvJ2YFDNXfyfEfgEOHGZZLgGBqkQ,Y9RUUX3NxXttzIi3wceZndDsGcwUzgB_ArE-MIMmabK7GfMbyCnMnSvGxWF0G1RZCpqyfnR46_nvcg,4763,1641731207634,810
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,rqW7PMyo3hWecCUpiQgog_WgApaxLvFKYCJzPlC_wLMvUas,Waaaa SolChan,0,I,33,25,False,False,True,False,m4P1D0hT-OKsAXNYm4V98efmt_0l_sH7h74Ue4mepSVWakS8AezJ_SdH,2xfzPYw3p_P6YT8CN_dLS5rl28NIX8KUVPswvJJC7S4ZWQWaQJe1qYp162X1sqUAz83gZfVvxSim6Q,4075,1642100807000,214
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,BQgiuIA0EVCD-LxlYRr2C_GkYxdz-l8mbftYwciQ6skO7Hxhd-m16iQHUA,dafdgd,36,I,68,53,False,False,True,True,fyYJ1IL8zLzLvm3WAA3g27MMq5PjQKYbuFidcMZyypzVde4ASMDGCwB1,o90nUkq9rIVP2fGDdkGY6iBwY51MWNmh59KRskw4tZH7rgVHTiWKyTTfm3Zhyx3QJk3nHTBfbG6kVA,5195,1641829607428,94
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,zCeV1foEb1r37KI5TlO7PvovlK0lNjcIxh5ZiBv5Lkuz9co,좔리다,48,I,25,22,False,False,True,False,2eQso5k0Z86jczHGj1DGUttJMInPNnjSQdp-xDpRhFRYvbcZEyztL8xr,-FQRHHc9J_6-c9S9_Nb5fZ0hMyAIpkzH-TGiVCEq1e98E1kIAk55gRraGcdz1hpF7KlBG-RtViA1zw,7,1641374876000,121
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,dWTtKVvvwVrwV44oBgURk4PYa-779D3Xox4x56geFsVdQjA9Fls5T_osmQ,bu kei zhongdan,98,I,28,12,False,False,True,True,mHNjZCR10NdMQtJWFiUG5i_1OJBIsoUsQsmGyM1g_itkLrR9wvYpzwXB,Qwo-9aX25OpahWox3TiAywhffkoLFdIIxpbNAp38czUqU9-EL5sDdu2UY0gJ_lJkhQIFKMHNzBtwtg,1228,1640658527000,77
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,1HDr1jREWUEwMBy95lZVGWIwCzAQP648QVFeR6xRiBTFbmBM,채은누나 예쁘다 ,0,I,28,23,False,False,True,False,eNBiTB85TUWxL5S4cgHh726BAiuZAog8mxgOk2Tr8ZEvf-R_PVGtOVM9,hFuadyxuk46W_qu5RQ2bhRaWnrwQj4J5_O6Wa2EOCihKXQfj8YAml5L2S_xVfYl_J034T2fRG_mz8Q,4895,1641636807000,308
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,2ZP2iEkEk4trS_Z0vUuGeKtLoVBpptVnOXfc6vexQKdJzro,날쌘 화살 신태민,41,I,29,21,False,False,True,True,Cory3x1iaFe_MFyvpJsaJZL6o_ZPeGKAqoU_PljwC-G5eJ0,vvnLg1e5480lergziAAzDpp60p1wKpPn4wcnElwx7UyBvqw1n9yMkwDMiHcGElKrpYP1PlorW_I8fw,3378,1641981267000,539
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,KxGJ-0SEvEQljxN4jmD8UL0nbpsllb4BJU03-m45hkwWr20,물방울석입,151,I,29,15,False,False,True,True,JcqQWkw2mndhHL4bNEbBNdGh5fZat0avd8gmtvMZpicSsWjm5hVdrSEQ,TFNx2BON-bPac1AtuDHKc10O2xi3SAsxH75CdATu6hRX92ohp_pnhQyHcjQOmu70FqADiOr0R6nFWw,4631,1642046855000,274
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,uS0UFHckKuvGuj6S6LQlUaSTg7uKdqkzCCKk1WKPUGSXN4U,문제인,1,I,34,26,False,False,True,True,NbYKHAvRN4499-CS9MXaSeWdWtIuQDUA3pryRoM9rGVlOD8,agmafK9_GSBrb4zh7z1Fr61LNV-byUr5M6PkrxVKncC6d3KsWjKgVyA3Ma2TtJuFejUvdkBpc3yYTg,4923,1641862103000,287
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,puBfMnNtAR211ke_hqJV1yksIlnItPwnOSy7oIASAYh7Rxg,ChangmoHyperStar,207,I,41,25,False,False,True,True,odnkb2nsFP6PBOO4V1nvUr8sAcsBI7WK-OE7gyWMAZTw-00,9ivCrgWZf52jjGygpB7T9tHfP5T5daw9A9bD2wex9-3ZZRsKdsDqD8eQ5qNvIHN7s4LEHAejJ8qjCg,4655,1642222738000,371
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7wi5TliRoIFz4qZlf6tIsGE5sNafijinkXXRjU3X1DbiQ5o,Aphel1,1,I,40,23,False,False,True,True,RzRIq1s5hTCU0fuachJiQTRRd3SqFHNSE2SYfI5e8INZeaCVqbfPlwzN,DDpdTTUreN3Ulb00c_yWwJP6HyNP3wX8JAIkjjDwzacXOdCsM-mWTMPmJTKIzkQ2Fmq6BdY3a48wog,29,1642252314755,195
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,SHNs60C3lPJt0cLAnowWNo0Y9jzw_mNbC0Py50OUM8b4hBVoUL9Sm9oCCg,정글오공 김휘인,74,I,73,61,False,False,True,False,bTsMt6HzM6BA1rav9hWoBn85JETjuAmQHmgC0KfIRzhrBvzECoYiwjOx,5oGgfzu8gtwVwbpMd6qDzr3cdR5d-gm4PGgWzimag9GPYinmkUG_45GsBo4xiiCdvI18X4cT979nOg,4901,1642016007755,241
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,2oJdkQspvIwXnlyoWkdFnoCDRC0S8NtKPnNYxiyO3oHlNEQwoevy4pVAXw,저아니 우결,248,I,71,60,False,False,True,False,wnCkxFYAGDVxAgXtHe-itZaUOqwZTqxUepPOeBiWBOpr8iYCLbhyB_dM,2YSv2IDz6oA89YV3pP0Z6TZ5YwcXHmabqD14nfEdRsWPeKgx6y7uGnyqqrre2xJ09JVswoXvYFvuSQ,7,1641897660000,148
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,BIDI4B-mMpoaYRZXj-_cZHy0mul6dRketvtNZlxWuM4hIfyx3_NKfDXYaw,dfgfdgfdz,0,I,21,18,False,False,True,False,FG2Is8JgjWbyXXtVu-iGtyDVNiasISa-VqWNycWKyngDHyMx3BnLVLhV,U8V1DGRFfxYz81iDc_BF4zCoFVPBLUIafOWeUYftpExOsCRMpwtwaEXQ7zcKcG4uEOH7MME2t0lD1Q,5162,1641944464000,238
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,OLN2jKN24abEwuJFDPaJvqjkVmToVxgePpWo06ucDEjpM1SmUhkbmpV-Nw,hycsTOT,61,I,27,21,False,False,True,True,SssvGmInF9XWFOHy_dIjmO_R-NrhmhVGUGm0EbMvlZMKIlOVdYSGO_KO,Dy6Jn_mhb56QB5fEXKiXBGqjz3K3I3WjOIS8Kx15E81koeFIpjVd3_JB4IxI4rwErxc2OgbWMKrReg,21,1642127725000,45
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,bT2N1Kp9rnIPiiYh4citolktz0oMDyb9G8pxnkyW4aeWCd0,Lepton,15,I,53,50,False,False,True,False,odVCL0BAVa-BNTRIp5UNp20lz5VxLpEFcQz7UEZQKKbrIGtfRdw_Kz0d,DWeR82V20wnEgOcggvQF7_tkeTLRKoMtb1UMi-NIVjWb_1UwdQvIFkBrFvv5Kd8M8W9XVNzmL3jdGA,4763,1642165846497,267
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,-RPcSv6rTnGnwJq--tEPJH4p0CI__tIkmhc20AhebAEX2znAhZ-w3HcSIg,me love 369,65,I,31,24,False,False,True,True,NVuEr-iRysFqsYvztMu2s0rrOtMw8Vp7sHiyZYHpZ234clVs4SVdw8ef,xZXbYYPA6wJViT3O5U1HVa6z_mcRO_voITtyg8sQGVN_bmtrQ3bWU6_qJj-Ldj0FCoQCC6l8SuKqag,5184,1642108424000,210
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,O4XSI0qvwZTRhuI9n7p15LArWigkweceXV_yodAgQ9z-_w,S2 2452,62,I,70,58,False,False,True,False,C_-bp4mvX7X_Ga76fvK6rsbefGbs3SIajWYNqH1JyyHE,-AdLVAQ8L9MUzakvRpFt4FwMF6-jYjW1XthswbxT1OCRpZIPzRUQlh6GzBUYaK1K78AFR2gKeySK4w,5212,1642065174000,281
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,o0Y4zPAeUT1QTP4lTC5lcIsTrAnakZLhJCtDPBmFjeDb6Ps,CrazzyCat11,82,I,52,41,False,False,True,False,O9LOZcbqvGEF8vJkrkOVo4asRKY5aaZk3HbotTKgxNk1AtqSQNsUpzLD,93qYoyKGHWLaWrLPzgKKJkn8L-UMbvqj58JlVnbmw3iCoqH1TR9SM6rqIc8raz9ENa_nWf-oFEKg0A,4568,1642179354536,191
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,6DCheWEl-TNxBaaECz2AL9MnkfyAasXg5cVfDRE_bHTGFXc,feviknight,1,I,26,23,False,False,True,False,kJmd4JPziz1FyupjGHxCyXIIVqZ0mM1IPk-8QR_2iUTiTl0,0viYhdmcg6lp_OFSF_Gf1VipfktH-1oL3oDLZLcm2mWfP_SeUkVlSTEaPeGdi2FQzMfTHlXanM_c1g,4610,1641886888000,350
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,DpqlV6-C7Ou6HMBUpgrt1a_At_zMv9oYMuDV0eVVr9zwEdQ,뭘꼬라봐,21,I,39,24,False,False,True,True,9GYyb_H9B1P4IyNU6Pc4RPkqG1PMrDrz03Nk7vJyqLk_OtcYtJjjq_R7,6nHSb4bEZD5eFglLicjBh7YRl625Q2F1gTyMN_VO4TJGbpDQtuKvgUSDfBH5O6Dyb4tMX1rV0WFTuA,5212,1642251456471,162
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,aUu8CMXupcC8HuaOxZzomSdqObsVG1NjcaGsjL5GuRYYbMVxir1mYSqc5A,DK BibIe,1,I,22,13,False,False,True,False,Haisl21t5GhaWRTEmWs4tp72AXofYlk6KBvNNbjK16pfQVF7jPlxo-L2,yTqZbfihpZpKNbUPATu8mrxVUL6VhPDQIHF0B9bEg5q6BCTuKSWLFlNLj9K-KPzCne7dolmY--CM3A,4832,1642231524638,336
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Cj6nyu3s48uhEXcnB2SkXJ-IjO9jfFrGSZ-e3jMRVjYnEAST3SzuHGgGJA,Likethefeeling,23,I,25,15,False,False,True,True,t9rwIWgq5IRSV8m_lmKdPX0gF8gE2RIAkSA4KD1IZnmpesP0CKqNJKKG,ZHpy7c1B_eg96zHVyHU5TeSVUtwYtp_-CwrlXWmZZNjReR3uvtWLGvItr5gFuJUyauMKtcHfJuU02A,4631,1642049823000,69
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,HfHGKdBFjTIJpO7q3XCMZ2sMtZvDb-v04WspKJPfr8JM_yc,쉔드백,99,I,41,37,False,False,True,False,0dKyDPL1VxNw1wzdITU9cS65o6sSmzdZrMDYjOREkUBeIOs,54VI7yVI6qUUuBhgDA11Dh6VWf4Y_N-k2MP8GYFH18LUEl4CyQ2I1oiJK4HZa3mYalO1XRU52bhflg,4213,1641880658000,451
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,AUnaFDoutmNOiVLYen8lJteSGeXBS1EVk07aVwbAG9seAW8-XWwtm6bKXw,Doujbbiewanle,46,I,36,33,False,False,True,False,W5ivf9J1tMo9w0lpjaO7KX-KH7ZeKIACkKcaWkiyWdmwVFRDGWFskcnt,wGOi2YHzg2hKJ0pFevHU6NFHwYCebQlj7uo8LzNFTLc6NUMKWUV5EFXTl7aNcCFLYm8m4GhQNNLeHA,5212,1642252421127,76
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,xunaLI3Pv6XG_tzNIB6ghE93L7OLX6qxdiEzR3dXsrifKGQ,펜니르,19,I,27,20,False,False,True,False,POVNz8sWBGaGLc-bwSSru44QJ698qq548tj1LxB5cfsUiTI,BaCLt6xqQOAXbeNGPfAlrvhDRubTUKqIw_erU1dwKQlfozymBkcqD9gza6BOAsQnSBUJJWG-xmLJjg,4816,1642008895000,344
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,A1NCk3u8i5oFFRsKZhQU5-D73z44OBV-SAjSFiulYxW-04U,likechloe,130,I,33,21,False,False,True,False,Hy_tHrXB0-mPQtmX49k4q_QUMsTe98RFOEh5roLlnsE1028,QIKspxWPkRSledtPgHaVRqec3HasjyBilZN4ay5jSB0TuRU9CdHYJUTHvuHKaTvRRNMSfC9_CtUbqg,5063,1642148332870,133
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Nm7SB9CusWeVm_vihVLUfeWY9UgS1TjLaHw27aY_TSRzm3I,아아스크림,253,I,46,39,False,False,True,False,JYzDQKTZQQnvjdkCPnzfGaE2dMkOBzDf2hG6f_mzvdNT0ksd5JNqZ2E8,HvEgC3Ems4IV9H1ZrNJIy6DQjOkKdzFomhHdnK15VyE5DhBfvOsV9OA4e1x9mvxWkB_TAP5WfYWQOQ,3584,1642188961544,592
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,E-OAD-I7pGT2aMgufSaQBSrU2YnYPIyhlUlwOxpF9ZCX7oDQuii9z-h7sg,토 뇨,38,I,51,48,False,False,True,False,Y-Z-yl-w8QgWjb-xHO_ogXc0FM0vKRan_871_rXekaxomJw2TvSm0txn,ShcNarBYs-j1YxLox_vdHWAcMKrIFuwpHB4ItCP7HoJktsi7D0nB7-XZ9U7AFRQI4QAUnNyW4-QTxA,907,1642136723000,53
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,peI-4fTH2wcyVz82Iv8YACFjmxLXKsZxOjLZiVw8VhLlevY,노런색,159,I,49,35,False,False,True,False,YY2xxQWonxQiXf3_cqQhlcHovjnBXRktuXVsZTcyoKkQ6tJkPIdIm3ar,Ua3VrY88zCdXQFpbu-lHsHVl2YlfGNr-QcK697Yn3AlvD41bsOJ8VUVxAFhMvWMsIcAI-M3p1jJJHA,4561,1642131233000,356
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,SIUZKLdlDPyuhLRyWN2W-t_LBr_JymJ28QDo5d3Ma6XKDx2C,세계최강좋집,1,I,34,23,False,False,True,False,ECKcxdo7SeCyD03GvIaC4sGsLDnoMceD9oLgUAl9xTHrxzo-rMZ6zQ7K,065esVnrKfM1Ri6U4Ud7_lkn7-aXllspt1_JZxpxb1-XxI1KqwwzXJ-d2JMl6MgIJcgFJrP1ELCNOw,5030,1642250791465,194
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Ep94QvOVC3_EQopsKXM79MZ7NmSPaIsOqoa4BNnrAV-XLQz_KIh9VSZuSg,bao shou zhe mo,19,I,55,52,False,False,True,True,HKW6gAzVKgQ6DRL7bH6s5f8ljpPb8W5sHkkxOe-dpY3skp5v1wvaa1uW,n5n_X2ElNuXGebNiE4L5SvkmptjySXyUSR19SD3G-JF88hZUz796BTOyeECiJuGfb4zTFHSADFif3w,5212,1641423219000,69
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,EGQSn-uFpEL1SpekzroYP57TrC3vYTb3EZ6_HUIlZxCV3Rk-zpCl41E1tA,KEEP DOlNG,1,I,53,53,False,False,True,True,AOgtL-PXaSUCzfmgg94UPvfutRAkyi21FNcxwoJBCqTqxLMdigy3rRt5,7qU3nwDB0cEtmDIjWIbwIH6pGbXiyrHO5TirkZ18Qpz1PzmKgViQW4Bg4VohX-zHpNX0pJH8EqrB1g,5212,1641459436602,70
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,sR6O51PfWO4LYEklVBNhu5MYZboVyOJQcOLKdMrxgc-4vAqV54h_amwNDA,하필칭찬다받,42,I,29,25,False,False,True,False,9W4ZPr2oIDSkbgiE8-ZmX84caOaDkI7ZkbCCqyN0oauWEfUzTgDM44Cl,EH6H3coYizVCOMhU-fEIdRIfSRVB7GlroU10I9oZpEWuhYsoiXaixY7JhDYDqMRXK1EydIFIPXJ3vA,3366,1641944518000,160
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,8iYg3upZDBjDBfiwqWYwfWhwA60L7_tAqcnBbl07WIM7Vw,데스노트,75,I,72,65,False,False,True,False,prLe08_CrIvJbBT9IiGHlpwMp30GFSqx5BbZsekXm8CA,2PUz4Rq9i35D_NU7_QZhqvh04Lmr2DZmHEk7CAciaqlYfYn4JSOMZU_2q0M6yRCg6Zx8GvbywLkhiw,4962,1641462607585,763
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,KhU80OsEHhcyQPjUm9_6z8gQlxGBVJyRsHyDhDuVl0owFA,DOK SA,40,I,46,34,False,False,True,False,UiiL6EcHj2FdAYr1zkrAOuaPGnn5KNK7F_dzSz5L5PVA,1cilCLF_oeUto4UOPQ1Jcy4JXRQWFYuYWm8aXosW2ETutqhq6kS_nFlVBS_fjWdO-TyDnngW9WUhGQ,29,1642046626000,287
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,FNr7e2DWa5Chtc1l4KVQmaYAS5uNEdXaijUiPd7Lj8CNQPQ,hao yun bao bei,19,I,33,41,False,False,True,False,ohT7zAiBqO72PqdPuY8j9rhXtvKa1N3GC5MBIw4mIjBnBEEAnZRfEyda,_RNg9HFHOLgw1-98kUTKoUjDXq3qD1gIz1O7SHoyCLPTevp2g93m7WCEM8RzyZjsdot7L5YjfW9Mrg,1113,1642041755000,421
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,OjSorfP9OCt9ey2Vk-SHSPhtpX8ctGEkCfpm-XDHCcGWLFE,종글인,96,I,41,34,False,False,True,False,rCbJGmuL6a2VXLNbz8b049QkASmZ45NxwGhZvuspHY-tVG3cXsKblvsY,pzR9_WS_mtj_IZTTuyTfA_WNrF67Jd1t_zKgCoVVbIFOFRKJRz-c5kpgLsnX2Cs7uZdRWJyfkIs-rg,5089,1641731623445,119
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,KIoWzI6qa46EzlTA2mM6CctcKeY2W-x-2jQVIMtzvfcOb78,See u AG,1,I,19,8,False,False,True,False,uJ0N30fujuKXd-hVEhDmQGqF6Ho-YErEKdGD-5BqmQpPN0Y,dolK_YDiSUXrPRZj1vxcj5XsuZoZDbHeu3NCvn6SCeWnIU2E4cB4wZHGWfHdY48APs0H8Vgc_vwkYg,1603,1641024165000,298
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,K8aKY5MmXPsp5J1h4WMnUeyppqMmG1vqTNEUJQDlT5fEnxXvGARHJGTttQ,ke bao,19,I,37,31,False,False,True,False,evSSi0x6nVLBLWSsluZ7NJHKcXzjE0OgE4TxuGmx_mjmcewn5nGk-KcF,f67td-vARKandu6wP7ldFlbstXrBgowp_cvmuAaNISTulIwB81RpQIoC5KvFCW5p4Vefi1VIfERrBA,5181,1642112114000,45
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Ug4nQ_-C4YEDLe7LcnhKzO9btPaRAJalt7X8eGiDidB83VY,의미있는아이디,138,I,25,8,False,False,True,True,d-Dd-fmBX5owo5q6il_cAT9wjGDqoN1jHl_mzC5k1ppHVHYXXvncdx9b,qz8urerBhPu_8fM7akTDRyNmVNz3fgvr-rG0Q2RBqnCedKUF0FKuzDWhiYozfQeQThT5vdjIS-eY9w,15,1641897767000,393
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,uguuoooLoMN24jL6VZO6PJOtKBx3QrYIdy6vC288HcNPL_rqRTR0wZ5Vqw,ra66it,74,I,42,35,False,False,True,False,jwQQFt9CkC5Hqg8Ka8xYD_4FKZCZSwAk8UAT6r4WHjUwszvS953948Ix,Gyadv1CHOdqfeK9xJA73E7xI8lVr4o0R0wTT_5NxhF5i7cUoaoTvCSCwK6cecmqyt_ub9Y0qF8Cckw,16,1642082640000,59
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,1JiMlwelrwIaDMskPdVzLGZat0ojEJsUMmuK1sdmuyTbs9tJqEvOAyuBiw,애기야 야옹해봐,64,I,47,36,False,False,True,True,Zu0gsF3cmY9HleABTO9CBY1Lg2qsGSNg3r8FjM_snxoKD6OY8iF_I1XL,cHnbA1tq9krfLcE2Ew5GjVufwT8_beYxI1nx1TISa38T0RZP3flAXiBxWJg8qgzLHAYaGX5ewZ92vA,1383,1642088561509,130
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cN_AhsTaISki1nZt3B8B3HasdyDGozmD7aCRLLQjHAKXwHVeBiHblo4pbw,2준Min,1,I,86,81,False,False,True,True,Xhk4BOMFNH0XbrhjjWkVn6UPJHdRH1acGkqQ3MUe_Af3be5ic_KWBrWk,yr-nw5B_5-uupLx64pme7k4DVUw6mHOi3R4E8n-YMF2Gs70IV3ykYQi0IRE5O2pGdklFFxxhjKvAww,847,1641819023932,63
